topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,doc_id
0.014887364,0.0144557655,0.018519863,0.8179658,0.0142066525,0.01709219,0.021232836,0.0151048675,0.013538884,0.022149665,0.014087749,0.016758448,733
0.01328132,0.012191923,0.011823401,0.8707292,0.011256898,0.00978425,0.011317085,0.012630264,0.013586915,0.013092645,0.009472362,0.010833662,734
0.017185938,0.013954005,0.03502173,0.77542543,0.011136592,0.01453479,0.010975882,0.023465209,0.0494947,0.018695042,0.010255638,0.01985513,735
0.014566499,0.012488152,0.011285608,0.8199227,0.009839276,0.015166536,0.032592576,0.029408613,0.011404688,0.016002184,0.012482432,0.014840776,736
0.015389228,0.012566908,0.0131303,0.8538028,0.011520436,0.011449336,0.013506755,0.013367467,0.01266972,0.017032059,0.011368776,0.014196206,737
0.028815147,0.021173997,0.037132163,0.6687395,0.018463714,0.026780326,0.036937125,0.0470987,0.02409715,0.032260686,0.01913006,0.03937142,738
0.01154061,0.01118345,0.011891295,0.86176,0.015647383,0.013332946,0.014049363,0.010647276,0.012181696,0.011967079,0.011148478,0.014650294,739
0.018329786,0.014899744,0.031855695,0.7792649,0.019553319,0.015902359,0.020224942,0.015604302,0.034399964,0.020486934,0.012800858,0.01667714,740
0.027142946,0.01991714,0.06371579,0.6202606,0.011799861,0.050411582,0.015002405,0.032018747,0.01814865,0.056365926,0.0149996085,0.07021672,741
0.013721902,0.013204667,0.028090259,0.82090515,0.01290474,0.01328185,0.014073084,0.016099673,0.017556924,0.018742703,0.012175393,0.019243604,742
0.012063791,0.012104533,0.010661797,0.87311023,0.011736799,0.010712634,0.013364682,0.010850099,0.010969307,0.013070972,0.010211272,0.011143864,743
0.013584696,0.014931195,0.01200974,0.8103691,0.01548761,0.012775906,0.037466414,0.022977905,0.01250311,0.018952262,0.013560091,0.015381969,744
0.023617603,0.017950494,0.01834878,0.78737384,0.019439476,0.01493139,0.017911883,0.018460652,0.029126355,0.02096478,0.014822897,0.017051877,745
0.0044048927,0.0042039296,0.0040506194,0.95316076,0.004779071,0.0036101968,0.0049696895,0.004210778,0.004175457,0.0048199273,0.0038339493,0.0037806092,746
0.019275656,0.018789893,0.018552586,0.7362061,0.05727689,0.014623792,0.03736331,0.017742895,0.025526054,0.021013843,0.016168235,0.017460767,747
0.029586302,0.016863192,0.10682655,0.60908085,0.023697192,0.034032587,0.028967004,0.026075967,0.049083464,0.03246473,0.018069806,0.025252355,748
0.028686805,0.023891173,0.026279917,0.66731644,0.03299055,0.023228835,0.038390618,0.04653735,0.027193306,0.03393964,0.023377651,0.02816788,749
0.010582394,0.010780984,0.011792765,0.87267834,0.0130667025,0.009579561,0.011040122,0.010751275,0.015084171,0.014573267,0.009973849,0.010096518,750
0.030033559,0.03318056,0.03116243,0.6506028,0.039560147,0.02792839,0.033460822,0.032091547,0.030276136,0.035104483,0.028560665,0.028038433,751
0.029505683,0.027669266,0.028578887,0.67771184,0.03448814,0.025752604,0.032273155,0.029560488,0.027889071,0.03396639,0.026673649,0.025930867,752
0.05300714,0.099692486,0.058786914,0.32199362,0.07417411,0.04766852,0.06277083,0.07331274,0.057275217,0.05527767,0.04745166,0.048588984,753
0.034570765,0.038271964,0.044407304,0.25940955,0.06640654,0.039515078,0.051670738,0.2143962,0.09833684,0.08407887,0.030576175,0.038359948,754
0.03772113,0.03464677,0.036294073,0.6493322,0.026034351,0.025683016,0.04021226,0.03286956,0.027806625,0.03136807,0.024974486,0.033057373,755
0.029479882,0.031973224,0.025637416,0.6832074,0.024465598,0.020705907,0.030076336,0.03610916,0.02910063,0.036338378,0.018053578,0.03485253,756
0.04842257,0.0602025,0.045072976,0.46248105,0.0664898,0.038040202,0.053444035,0.05315389,0.04340895,0.047979858,0.040921714,0.04038253,757
0.016260242,0.010678906,0.013884152,0.86262244,0.011133542,0.010369827,0.014846198,0.012610003,0.014430537,0.013448219,0.00984242,0.009873409,758
0.01590664,0.016815618,0.015617828,0.8206658,0.019811621,0.015035744,0.01632286,0.016951405,0.016286474,0.016760346,0.014913111,0.0149126975,759
0.024885306,0.025440054,0.018235806,0.7239573,0.03611005,0.022714758,0.03512151,0.020336451,0.019333499,0.023975242,0.024073867,0.02581618,760
0.020351417,0.013589737,0.014151871,0.8414205,0.014104527,0.011987088,0.013584222,0.014532123,0.016635051,0.015285384,0.01144513,0.012913207,761
0.024380552,0.022609945,0.030280268,0.77642226,0.016585318,0.016645968,0.020868607,0.018123697,0.017275799,0.023371033,0.014600975,0.018835481,762
0.011151669,0.010785601,0.009079491,0.8789433,0.011143801,0.009807335,0.016782977,0.009274788,0.010736513,0.012085577,0.010411737,0.0097972555,763
0.026559727,0.023612084,0.032075334,0.7212261,0.024168527,0.024704536,0.01984599,0.025678726,0.02461516,0.033019178,0.021077596,0.02341701,764
0.01710613,0.014810331,0.012324414,0.84846985,0.014186618,0.014845785,0.014835391,0.012308659,0.011983899,0.013125563,0.014164909,0.011838502,765
0.016755335,0.018607523,0.016156318,0.806396,0.021961197,0.015831882,0.01855177,0.01777529,0.017459909,0.018308606,0.016247872,0.015948363,766
0.03167941,0.035313807,0.041530643,0.19267398,0.054554377,0.035961367,0.030295277,0.4193644,0.041265454,0.03239293,0.0351521,0.049816336,767
0.026637262,0.028944733,0.02724458,0.6931785,0.035739258,0.025029613,0.027257524,0.030125044,0.028332518,0.027425162,0.02547379,0.024612052,768
0.012799551,0.013491373,0.011239329,0.85881734,0.016614145,0.011031002,0.01454008,0.013488419,0.012123911,0.013084685,0.011696027,0.01107424,769
0.052765172,0.05378867,0.049860403,0.39829496,0.07917206,0.047633745,0.051308136,0.062482383,0.054448616,0.05278645,0.04993506,0.047524333,770
0.043276522,0.042963766,0.043361116,0.50912,0.055867128,0.038972795,0.041866783,0.052194115,0.04694145,0.044676542,0.042311367,0.0384484,771
0.011065241,0.011395965,0.010516747,0.8741938,0.012340766,0.010508645,0.012191702,0.012751367,0.011496053,0.011633601,0.011622222,0.0102840355,772
0.012856764,0.012805716,0.010373929,0.87731403,0.009896841,0.010255955,0.011937553,0.010542948,0.011386847,0.010664674,0.012336377,0.009628481,773
0.014075631,0.012759644,0.010231492,0.8400645,0.028350443,0.011884593,0.024433363,0.0104553,0.010999388,0.011166788,0.015431117,0.010147669,774
0.011588115,0.011145092,0.010920842,0.8730864,0.012674945,0.009883317,0.013207334,0.011983111,0.011736818,0.012607215,0.011538187,0.009628551,775
0.04332134,0.015455679,0.031838253,0.7744985,0.010105578,0.02625862,0.012978373,0.01413976,0.01561121,0.020093808,0.02157438,0.014124443,776
0.017352054,0.016050022,0.014185741,0.83175915,0.01527461,0.0153987715,0.01623374,0.0145788845,0.014536947,0.014918762,0.015500065,0.014211191,777
0.020933762,0.022315137,0.022294383,0.75281954,0.013240166,0.021166027,0.019211441,0.018089004,0.01529399,0.018417872,0.06118756,0.015031088,778
0.022698818,0.021810882,0.014109024,0.79478,0.017750628,0.019898618,0.022617409,0.016147437,0.018939998,0.015115366,0.018776175,0.017355656,779
0.018286556,0.015761059,0.015331067,0.8117661,0.013048259,0.017281253,0.015942786,0.015383095,0.021964109,0.016258575,0.020957671,0.018019596,780
0.016163528,0.013621868,0.015209903,0.8403834,0.014566863,0.013413142,0.013896827,0.0134262405,0.015426997,0.01723544,0.013173055,0.013482711,781
0.01118165,0.010616361,0.009827101,0.88128984,0.011866934,0.009542912,0.012189026,0.0104680685,0.010423978,0.013023898,0.010080979,0.009489229,782
0.0442001,0.052699424,0.04813062,0.45955455,0.059387542,0.041018125,0.050618593,0.05939191,0.049709152,0.049266376,0.044963703,0.041059826,783
0.011085206,0.011457732,0.010479552,0.87409085,0.01254966,0.010482126,0.012176807,0.01274961,0.011457031,0.011616917,0.011608746,0.010245802,784
0.04941673,0.044092372,0.04239787,0.5026255,0.046132047,0.04192391,0.04691476,0.048180148,0.045043167,0.047319885,0.04398439,0.04196924,785
0.06539782,0.052241813,0.046957538,0.4191866,0.052420054,0.045959722,0.053087838,0.06376258,0.056361202,0.053185996,0.047315467,0.044123434,786
0.041989326,0.031156214,0.051458456,0.5192877,0.05302922,0.031017348,0.037097163,0.06042575,0.043689318,0.06276785,0.037320923,0.030760614,787
0.049792126,0.030717352,0.057124753,0.509391,0.06668611,0.03297716,0.032624643,0.065790966,0.04237949,0.0542222,0.03267176,0.025622388,788
0.036766343,0.03462496,0.035194933,0.57137185,0.042881455,0.02927508,0.033978663,0.075042784,0.044937097,0.03635568,0.02802405,0.031547114,789
0.04202989,0.042893853,0.043415688,0.44301265,0.059573263,0.037467614,0.061734598,0.10267916,0.04640325,0.04686691,0.03334441,0.040578827,790
0.044294678,0.0367713,0.037268788,0.4815818,0.05079078,0.0323481,0.041239597,0.10245208,0.058862247,0.048596624,0.036192477,0.029601496,791
0.046320155,0.033532556,0.045419842,0.4577196,0.052874587,0.035506584,0.043311886,0.095377766,0.05768831,0.059134908,0.03988347,0.03323035,792
0.04905622,0.03230653,0.03831808,0.5139434,0.051976684,0.031483293,0.034152076,0.08162838,0.04585714,0.05292939,0.030959575,0.037389386,793
0.04134401,0.03252074,0.037517972,0.5393295,0.042856626,0.032854915,0.033334997,0.07670272,0.050702933,0.043596163,0.03408704,0.035152413,794
0.037472717,0.031105898,0.04220263,0.45548412,0.10644347,0.0448266,0.03682925,0.08774052,0.05152622,0.046252348,0.029804025,0.030312195,795
0.037204564,0.031410493,0.040392403,0.5284307,0.04816832,0.03301434,0.04011522,0.07603337,0.056855354,0.03920303,0.03919311,0.029978989,796
0.050814483,0.03493969,0.042187016,0.48671183,0.07158121,0.03228284,0.036534503,0.08035944,0.054672267,0.047571108,0.031781826,0.030563725,797
0.037552826,0.03298955,0.038872816,0.5536274,0.04162065,0.032011487,0.036410335,0.07700938,0.04751495,0.040712804,0.031230548,0.030447338,798
0.037968155,0.031777713,0.037381906,0.5634917,0.04081034,0.030964704,0.03469467,0.06382541,0.048288338,0.041361652,0.038793754,0.030641578,799
0.04180495,0.032626797,0.028734235,0.40323725,0.15110889,0.041369542,0.049031023,0.025217822,0.032611668,0.027468896,0.13739252,0.029396385,800
0.04503799,0.049223077,0.04733554,0.470899,0.07258151,0.03345323,0.05275785,0.04423722,0.06363109,0.047679454,0.036376197,0.036787797,801
0.07046338,0.06449202,0.055687953,0.23236498,0.073990725,0.055956572,0.07718766,0.110591434,0.06810189,0.06149269,0.07795167,0.051719025,802
0.06459651,0.060748626,0.059542216,0.124667235,0.0814867,0.07280213,0.08763606,0.09697867,0.06958323,0.05432558,0.16642232,0.06121074,803
0.014380575,0.014123664,0.01321118,0.84662205,0.015850076,0.012324389,0.014872881,0.014202667,0.013884586,0.015717678,0.012581932,0.012228347,804
0.011065239,0.01139596,0.010516743,0.87419385,0.012340597,0.0105086425,0.012191753,0.012751289,0.0114960475,0.011633584,0.011622224,0.010284034,805
0.020380998,0.023130408,0.018133098,0.77185386,0.026809864,0.01668319,0.024450678,0.020320235,0.019239504,0.023024911,0.018903906,0.017069293,806
0.009305352,0.00915213,0.008172699,0.90222543,0.0094417455,0.00788798,0.01022442,0.008858599,0.008718075,0.009638403,0.008165468,0.008209575,807
0.015906641,0.016815623,0.015617831,0.820666,0.019811468,0.015035744,0.016322862,0.016951408,0.016286476,0.016760318,0.014913112,0.014912698,808
0.01229097,0.011903965,0.01558954,0.8492221,0.013987498,0.011815373,0.011452071,0.012765214,0.023228467,0.014645212,0.010810258,0.012289325,809
0.009630755,0.010214127,0.0100141745,0.83509535,0.06458109,0.0074465484,0.011102806,0.0082976995,0.014128537,0.012153747,0.009741845,0.007593317,810
0.012856791,0.01280599,0.010373932,0.87731415,0.00989683,0.010255975,0.011937437,0.01054294,0.01138673,0.010664606,0.012336158,0.009628488,811
0.025547577,0.4129344,0.09737724,0.1538692,0.0210018,0.0890417,0.028975576,0.02298738,0.031388406,0.040498793,0.021499062,0.054878827,812
0.024095705,0.5297809,0.061048955,0.14342806,0.014850647,0.06876051,0.017992007,0.019306978,0.027978985,0.029246312,0.027642857,0.035868127,813
0.027815014,0.3167912,0.072030686,0.2550938,0.019713014,0.06352278,0.038046423,0.015213313,0.032532606,0.029333537,0.014500647,0.11540696,814
0.023392368,0.62457365,0.0292945,0.11692903,0.018667843,0.03778367,0.030285554,0.018742964,0.02231733,0.023068305,0.028692693,0.026252076,815
0.04333155,0.015455322,0.03183556,0.7744945,0.010105568,0.026258992,0.012978302,0.014139582,0.015610822,0.020092294,0.021573268,0.014124238,816
0.01735217,0.016050007,0.01418574,0.83175904,0.01527462,0.015398761,0.016233856,0.014578874,0.01453697,0.014918764,0.015500099,0.014211186,817
0.016163217,0.013621892,0.015210122,0.84038466,0.014566819,0.013413177,0.013896907,0.013426283,0.015426765,0.017234344,0.013173097,0.013482728,818
0.004404865,0.0042039347,0.0040506218,0.9531624,0.0047788206,0.0036101993,0.004968827,0.0042107743,0.0041754516,0.0048195063,0.0038339563,0.0037806127,819
0.016755342,0.018607572,0.016156321,0.8063929,0.021963863,0.01583188,0.018551892,0.017775333,0.017459938,0.018308705,0.016247874,0.015948365,820
0.0111816935,0.010616359,0.009827104,0.88128996,0.01186714,0.009542911,0.012188857,0.010468069,0.010423983,0.013023585,0.010080979,0.009489229,821
0.81649834,0.0059888447,0.0071175145,0.10603121,0.004768006,0.005651852,0.0066428995,0.0070650904,0.0074080555,0.019231847,0.0062927045,0.007303694,822
0.003750585,0.0040430147,0.003454439,0.95611584,0.004066302,0.0035092244,0.005060874,0.003514763,0.0035767038,0.005789273,0.0035691168,0.0035498454,823
0.00978732,0.012182312,0.0071826577,0.6926164,0.006828022,0.0062581776,0.011401678,0.0078056785,0.008255759,0.22360283,0.00729367,0.0067854044,824
0.010582394,0.010780993,0.011792779,0.8726784,0.0130667295,0.009579565,0.011040122,0.010751276,0.015083364,0.014573962,0.009973858,0.010096518,825
0.016840408,0.019049577,0.016136223,0.76823086,0.056017265,0.014979065,0.020611482,0.016103921,0.019310128,0.019420546,0.018711314,0.014589154,826
0.029604094,0.4452879,0.047253173,0.22781561,0.022694191,0.031053238,0.03662347,0.026353687,0.024552781,0.03285976,0.050001588,0.025900498,827
0.011085199,0.011457708,0.010479551,0.87409145,0.012549473,0.010482127,0.0121765975,0.012749526,0.011456992,0.011616878,0.011608742,0.010245803,828
0.04941692,0.04409237,0.042397868,0.5026253,0.04613208,0.0419239,0.04691479,0.04818008,0.045043174,0.047319878,0.04398438,0.041969236,829
0.034097765,0.036029644,0.038520914,0.58489084,0.0575293,0.03258169,0.03365538,0.038956206,0.04177,0.037417594,0.033239927,0.031310745,830
0.01801805,0.016011328,0.017662393,0.6835157,0.017796725,0.01247527,0.087204985,0.024531795,0.0189683,0.076877296,0.012209071,0.014729162,831
0.02663727,0.028944662,0.027244573,0.6931754,0.035742298,0.025029609,0.02725756,0.030125126,0.028332539,0.027425196,0.025473792,0.02461206,832
0.011297993,0.01194181,0.010212016,0.8751424,0.012970815,0.009681889,0.012209837,0.011685348,0.01147667,0.013065972,0.010129475,0.010185773,833
0.037978586,0.038651947,0.03997641,0.5817454,0.042234257,0.030988676,0.0374229,0.046242613,0.037278175,0.043134265,0.03228682,0.03205993,834
0.0039544525,0.0034623344,0.0033452162,0.95990545,0.004105318,0.0029066922,0.0046937764,0.0033276228,0.0038481455,0.0043560797,0.0031593493,0.0029356289,835
0.009291099,0.009185084,0.008118897,0.899193,0.010122595,0.0078652175,0.011530295,0.00963104,0.008547116,0.009981108,0.008731898,0.007802643,836
0.008070292,0.008005339,0.010335342,0.89982855,0.010243588,0.0068024234,0.008744157,0.008425199,0.013594736,0.010643259,0.007241074,0.008065953,837
0.006182815,0.007984573,0.004511105,0.90050226,0.009724962,0.004533544,0.03895498,0.005429222,0.0052740346,0.006696585,0.005075526,0.005130536,838
0.004722594,0.0040432406,0.004170944,0.9289435,0.0037906254,0.0025642856,0.0046648975,0.004318071,0.01001981,0.02744708,0.0026583795,0.0026565962,839
0.077082425,0.07354277,0.06977821,0.19684349,0.08365829,0.0701664,0.073801994,0.07145186,0.0707978,0.072533056,0.07026142,0.070082225,840
0.025787124,0.028420227,0.024606103,0.57262915,0.14019555,0.025317024,0.059132922,0.024879852,0.024693154,0.024822999,0.025154866,0.024360977,841
0.0130654555,0.012260721,0.011201128,0.8543936,0.019633561,0.010928376,0.019133484,0.011921068,0.011853989,0.0127814915,0.012091282,0.010735816,842
0.016890911,0.02278454,0.0127659915,0.65319544,0.1468474,0.01409344,0.023722602,0.0181504,0.029677011,0.022415314,0.026187332,0.013269695,843
0.044762455,0.030759374,0.030438675,0.53409725,0.047666606,0.024220968,0.033977516,0.034801383,0.047493897,0.119663075,0.02753728,0.02458155,844
0.011276292,0.011874635,0.010247191,0.8752743,0.0127447955,0.009704614,0.0122251995,0.011687354,0.01151564,0.013086161,0.010140452,0.010223405,845
0.010608683,0.01149889,0.014793001,0.6913726,0.023692977,0.011849097,0.015062432,0.009809804,0.17565332,0.016512677,0.010046544,0.009099969,846
0.013719355,0.015220816,0.013694108,0.47391212,0.3350862,0.013295505,0.06449036,0.016551934,0.013714594,0.013780234,0.013779019,0.012755709,847
0.012071612,0.014773852,0.011989228,0.5195421,0.30459246,0.0133927055,0.054729737,0.015381314,0.013893606,0.01262238,0.014199188,0.012811792,848
0.004076039,0.009220142,0.004347703,0.9345035,0.0040939953,0.0030839674,0.013875931,0.0045920364,0.005405046,0.010632292,0.0030725785,0.003096774,849
0.01692456,0.0120229125,0.01340846,0.7873876,0.01587103,0.009621916,0.020769734,0.013321923,0.030602084,0.058121573,0.011384509,0.010563556,850
0.025170827,0.022909041,0.01750991,0.71101505,0.02061704,0.01193582,0.056584336,0.021397935,0.025227424,0.05984585,0.015153338,0.012633292,851
0.014380561,0.014123637,0.013211184,0.8466229,0.015849471,0.012324389,0.014872835,0.014202694,0.013884566,0.015717484,0.01258193,0.012228345,852
0.014208382,0.02662762,0.01816137,0.7914387,0.015251772,0.024844969,0.019685496,0.015917992,0.013872011,0.0225549,0.018318053,0.019118665,853
0.020425892,0.046227846,0.026092062,0.7074852,0.01840451,0.027907643,0.029851198,0.022360003,0.02667295,0.024957027,0.024106538,0.025509216,854
0.031679384,0.035313945,0.04153059,0.19267829,0.05454949,0.035961386,0.030295257,0.419365,0.041265193,0.032392982,0.035152096,0.049816363,855
0.011297993,0.0119418185,0.010212014,0.8751416,0.012971413,0.009681887,0.01220991,0.011685358,0.0114766685,0.013066098,0.010129474,0.010185773,856
0.037978776,0.038651813,0.039976664,0.5817475,0.042233497,0.03098867,0.037422854,0.046243843,0.037277844,0.043131873,0.0322868,0.03205992,857
0.012384496,0.012234224,0.010494649,0.86850625,0.012874071,0.010032734,0.014367375,0.012989733,0.011623012,0.013539603,0.010609482,0.010344451,858
0.0735685,0.06285627,0.06318154,0.2718387,0.067223795,0.05806198,0.06389856,0.076669164,0.06924026,0.07374793,0.061091006,0.058622394,859
0.04537986,0.04460761,0.04464727,0.5074246,0.045498498,0.03975053,0.04346294,0.050791673,0.04637185,0.05012565,0.04232462,0.03961489,860
0.0432764,0.04296371,0.043361016,0.509128,0.05586018,0.038972754,0.041866694,0.052194014,0.046941146,0.04467648,0.04231126,0.038448386,861
0.0112762945,0.0118746245,0.010247193,0.8752739,0.012744987,0.009704615,0.012225243,0.011687336,0.011515641,0.013086286,0.0101404525,0.010223406,862
0.08035216,0.0885714,0.079048604,0.08035081,0.10715919,0.07952889,0.08152123,0.08061172,0.07952938,0.08159376,0.08213781,0.079595044,863
0.04332927,0.05477825,0.04049111,0.045670904,0.41304892,0.038303442,0.044045575,0.13446738,0.043867767,0.048239022,0.052707773,0.04105062,864
0.0056185243,0.0055200527,0.0068826475,0.14811726,0.21756062,0.004903735,0.009545724,0.0066735693,0.566084,0.013606336,0.009653909,0.0058335736,865
0.0028821125,0.0023980718,0.006026004,0.11584996,0.68610257,0.0036127495,0.0024118547,0.0026012636,0.14067052,0.0031582946,0.0030518263,0.031234832,866
0.067941725,0.032443497,0.038226098,0.20207639,0.2288241,0.040627345,0.033893913,0.1313128,0.04495878,0.047580183,0.090991594,0.04112358,867
0.06468811,0.09572857,0.04655359,0.13764651,0.23642722,0.03823568,0.052564196,0.10638799,0.04232452,0.085836194,0.047739603,0.045867767,868
0.02355707,0.027789721,0.024362678,0.03028406,0.6951676,0.020124473,0.02303565,0.055503905,0.031909227,0.02367699,0.02523272,0.019355861,869
0.047654916,0.07190581,0.058585405,0.12504447,0.29321727,0.052403614,0.06480094,0.057052974,0.071497336,0.055282302,0.052485384,0.05006959,870
0.07127892,0.07586722,0.08841874,0.08478709,0.111729406,0.068011306,0.08635938,0.09724612,0.08363319,0.08614362,0.07315914,0.07336581,871
0.06655443,0.09519975,0.08854925,0.07714011,0.13438497,0.059947133,0.072361164,0.08634266,0.09414019,0.0860016,0.06341203,0.07596669,872
0.010786148,0.016783338,0.0135553265,0.7877991,0.023826059,0.016912209,0.014642074,0.010367817,0.06869615,0.012687837,0.012852101,0.011091766,873
0.0752813,0.074921384,0.07653311,0.12648068,0.09802155,0.07368225,0.08040418,0.08380413,0.07752436,0.07975822,0.07974676,0.07384212,874
0.03566795,0.03698348,0.035078697,0.07194166,0.58623695,0.026885856,0.034920786,0.035287738,0.041456465,0.035691414,0.029733233,0.0301158,875
0.023050522,0.03717617,0.02515081,0.12589006,0.5922901,0.025741478,0.028516328,0.036626365,0.03173953,0.024205275,0.029145693,0.020467622,876
0.029824859,0.03438961,0.027751746,0.25639302,0.4089219,0.02849737,0.02941552,0.033695094,0.06820779,0.031526223,0.02703942,0.024337465,877
0.025536051,0.025819598,0.025301933,0.24394657,0.46349993,0.019672979,0.028970249,0.053490363,0.029856727,0.04228141,0.021917565,0.019706618,878
0.040018056,0.04019398,0.044657707,0.14499678,0.3347607,0.034331784,0.054122288,0.1210337,0.070894994,0.03883565,0.04306312,0.033091217,879
0.074101865,0.046267923,0.050767235,0.051926702,0.5027405,0.031032426,0.03382262,0.03915281,0.03358865,0.06695165,0.03885486,0.030792847,880
0.021567948,0.01606143,0.017241389,0.2525689,0.48617882,0.038090184,0.017990714,0.02548774,0.030751815,0.023525765,0.054285537,0.016249867,881
0.029695004,0.025438594,0.02446474,0.13720044,0.52856195,0.051210605,0.021654345,0.03539778,0.029479932,0.04486022,0.050808888,0.021227416,882
0.027880883,0.040468395,0.027417772,0.025607377,0.67844605,0.025735795,0.027265536,0.0356124,0.02822628,0.026902307,0.03300546,0.023431841,883
0.052701194,0.07128789,0.045807943,0.046668183,0.40780967,0.045658402,0.048385795,0.065544814,0.04691314,0.05031437,0.07778844,0.041120216,884
